keyword,vector
经典,[-0.4879268]
王菲,[0.3469545]
如风,[0.34734413]
我要,[0.38939413]
say,[0.16309416]
媳妇儿,[-0.14736584]
喜欢,[0.32634702]
唱歌,[0.2416276]
离婚,[-0.34979323]
歌后,[-0.36980936]
古巨基,[0.27830675]
金曲,[-0.33658797]
高度肯定,[-0.4970214]
陈奕迅,[-0.15665986]
杨千嬅,[0.25097996]
逗比,[0.40930232]
菲姐,[0.12628876]
测孕,[0.05048374]
歌中,[-0.33936334]
金曲奖,[-0.23531218]
劲歌,[-0.4345162]
张宇,[0.00494268]
How,[-0.01920951]
傲娇,[-0.0356998]
goodbye,[-0.406475]
hello,[-0.42933792]
女歌手,[-0.1327125]
吐舌,[0.49833736]
野孩子,[-0.08426326]
细细品味,[0.09717277]
粤语,[-0.40730014]
老歌,[0.423466]
少不更事,[-0.34307176]
桀骜,[-0.37341303]
王家卫,[-0.4038236]
揽入,[0.13474292]
奇女子,[-0.43533412]
奖杯,[0.33193785]
不再,[-0.46357447]
首歌,[-0.29111814]
散场,[0.22146001]
评委会,[-0.08527407]
安好,[0.09912473]
一丝不挂,[-0.05307878]
中队长,[-0.40006864]
不羁,[0.25788838]
一切,[0.4753938]
粘着,[0.12303841]
爱将,[0.22425209]
人山人海,[0.4743715]
看到,[-0.07851928]
孤寂,[-0.051746]
黄金时代,[-0.37535775]
清冷,[-0.14700381]
开场,[-0.09024537]
测出,[-0.39191887]
留言,[0.21389759]
底气,[0.22062472]
妩媚,[0.11780179]
不经意,[-0.47447103]
习惯于,[0.04236]
出新,[-0.32988054]
作曲,[-0.40949973]
最爱,[0.3778871]
录像,[0.21806228]
这首,[-0.3972523]
突如其来,[-0.4767933]
常人,[-0.11495498]
自在,[-0.44246712]
爱心,[-0.07072404]
两颗,[-0.12229123]
闪过,[0.2995197]
嗓音,[-0.17484464]
错过,[-0.12762329]
讨厌,[0.09794337]
大哭,[-0.09264652]
怀中,[0.24095301]
视频,[-0.10138179]
流泪,[0.5008702]
不得已,[-0.31450093]
两道,[0.40141466]
瞬间,[0.1242366]
一点点,[0.14031067]
安心,[0.41843227]
模仿,[-0.15182644]
恋爱,[0.04173985]
同事,[0.01157237]
面孔,[-0.08583505]
认同,[0.09453706]
无意,[-0.5017062]
这些,[-0.07249728]
带到,[-0.24630329]
各位,[-0.08198101]
美好,[0.1986645]
一脸,[-0.4519221]
好多,[0.49061885]
快乐,[-0.4462006]
一听,[0.39105412]
自我,[-0.09082621]
我会,[-0.26390767]
今晚,[-0.1700405]
透明,[0.17801578]
诞生,[0.12679072]
厉害,[-0.0639668]
表情,[-4.6045254e-05]
我们,[-0.31337577]
期待,[0.47958836]
就算,[-0.33475736]
足够,[-0.2602065]
结婚,[-0.43003103]
熟悉,[-0.13343409]
眼泪,[0.12978502]
享受,[-0.08254207]
一生,[-0.19603367]
下面,[0.09260108]
广东,[0.49722028]
生命,[0.1886636]
年轻,[-0.3673785]
别的,[0.05928792]
曾经,[0.38793066]
朋友,[0.42011058]
每个,[0.41375935]
脸上,[0.1424356]
感觉,[0.20682853]
真的,[-0.11929318]
肯定,[-0.09969892]
过来,[-0.30268565]
终于,[0.05521703]
希望,[0.31273943]
眼睛,[-0.13845296]
其实,[0.32782462]
来说,[0.09868547]
只要,[-0.19754317]
有人,[-0.24392949]
所有,[-0.4814692]
评论,[-0.331845]
郑伊健,[0.4622088]
开心,[0.2281734]
伊健,[-0.33206612]
彷佛,[-0.37354538]
雨神,[-0.01144063]
首歌,[-0.27893868]
一秒,[0.24226958]
歌词,[-0.3342362]
旋律,[-0.11950743]
光荣,[-0.20802143]
好歌,[-0.21228488]
循环,[0.03660471]
画面感,[-0.17902596]
心照,[0.42693552]
魔神,[0.2682427]
广东,[0.50064766]
练熟,[0.0844171]
无得弹,[-0.15722798]
fans,[0.23274457]
点赞,[-0.14482729]
听歌,[0.17513816]
最棒,[0.09772941]
流乾,[-0.09963794]
我先,[0.08901685]
伊面,[-0.41832823]
调调,[-0.01882865]
跳荡,[0.29530707]
看着,[-0.44204167]
过来,[-0.2940192]
演唱会,[-0.22605926]
入耳,[0.04756155]
良人,[0.25077546]
续集,[-0.37313515]
翻版,[0.38596386]
画册,[0.40602085]
演技,[-0.39423516]
段子,[-0.09807765]
看到,[-0.07024494]
唱得,[0.32865515]
节点,[0.36401376]
白光,[0.25612408]
人品,[-0.33968034]
孤单,[0.2765665]
某人,[0.03800967]
身体健康,[0.3148367]
前任,[0.23890668]
加油,[0.44365045]
最爱,[0.38798547]
陌生人,[0.3212699]
诚恳,[-0.24196221]
出来,[0.3864605]
好听,[-0.06963693]
满地,[-0.32785606]
新人,[-0.07724772]
排行榜,[0.08401499]
低调,[-0.17220558]
尘埃,[0.24392147]
不怎么,[-0.03775123]
浪漫,[-0.38891557]
早日,[0.02331895]
与否,[-0.21117948]
寄托,[-0.34672245]
地狱,[0.05744443]
许可,[-0.06499008]
你好,[-0.18529095]
也罢,[-0.25662288]
自信,[-0.41289473]
湖水,[-0.02921023]
子女,[0.00579782]
困境,[-0.30279246]
伤心,[0.10150589]
好多,[0.5006153]
快乐,[-0.44449583]
某个,[-0.44033143]
自我,[-0.08390367]
听得,[0.08419993]
不该,[0.10982754]
手法,[-0.37275374]
日常,[0.2214752]
也好,[0.3291346]
他人,[-0.16252008]
人生,[0.37497488]
节奏,[0.2825826]
电影,[0.4886685]
缓慢,[-0.1955717]
简直,[0.21443476]
一遍,[0.12777077]
不够,[0.48009712]
的确,[-0.22234085]
正好,[0.46978736]
更好,[0.41244596]
记得,[0.2490513]
父母,[0.35306948]
赶紧,[0.47440782]
不行,[-0.27827358]
永远,[-0.05780489]
背后,[-0.26263648]
努力,[-0.21152256]
不想,[0.33565703]
自由,[-0.16628826]
朋友,[0.42990863]
香港,[0.1776983]
质量,[0.41977867]
最近,[-0.23980457]
听到,[0.360955]
找到,[-0.15311366]
感觉,[0.21893963]
真的,[-0.11120392]
下去,[-0.4150956]
属于,[0.42515007]
声音,[-0.3417598]
好开心,[0.36577076]
sammi,[0.2132256]
专辑,[0.35511565]
梦醒,[-0.10387478]
不甘,[-0.3756224]
岳母,[0.00035228]
可以,[0.13616306]
思念,[-0.08724378]
岳父,[-0.21022733]
妹妹,[-0.3196305]
李宗盛,[-0.3932765]
评论,[-0.3384161]
符合规律,[-0.30175844]
思忆,[-0.3742454]
iPhone,[0.06768354]
IPhone,[-0.21105951]
电音,[0.20629087]
宗盛叔,[-0.28771293]
国祭,[-0.3532985]
粤语版,[-0.1127581]
FM,[-0.06434072]
妙词,[0.00048847]
云是,[0.31136423]
我超,[0.39232466]
老妹,[0.31965768]
我来,[0.38541067]
潘伟源,[0.0778148]
美的,[-0.22043726]
第条,[-0.31511456]
卫兰,[-0.11269722]
历尽沧桑,[0.48411933]
装起,[-0.48626557]
喜欢,[0.33282974]
名曲,[0.38605398]
南京大屠杀,[-0.4285619]
传颂,[0.28372493]
作词,[0.20219523]
哥们,[-0.49987477]
终于,[0.05685854]
首歌,[-0.28429493]
狗屎,[0.1910485]
演唱会,[-0.23068655]
年月日,[-0.11218622]
铭记,[-0.06467404]
片段,[0.26202986]
怀旧,[-0.02273801]
第一张,[-0.23423377]
心有,[-0.00085649]
展望未来,[0.03718218]
多些,[0.20845978]
抖抖,[-0.15352604]
翻翻,[0.14620952]
录下,[-0.15483677]
度日,[-0.00609811]
有空,[-0.3161512]
只能靠,[-0.27983516]
老哥,[0.27021864]
年岁,[-0.25263473]
买不起,[0.35790402]
女朋友,[-0.04864427]
收录,[0.40621138]
作曲,[-0.4155602]
好听,[-0.07318959]
门票,[0.27831924]
网易,[0.09531137]
这辈子,[0.26202425]
大哭,[-0.09195191]
楼下,[0.09410714]
哈哈,[-0.4809078]
面貌,[0.3337479]
周年,[0.2179843]
个个,[0.42656198]
亮点,[-0.16244537]
气息,[-0.04597733]
可爱,[-0.15831621]
听听,[0.09080219]
不好意思,[0.06821482]
可能,[0.23843406]
时分,[0.3689759]
经典,[-0.49812412]
就让,[-0.47632042]
私人,[0.3824498]
老婆,[-0.14789583]
床上,[-0.12005063]
随时,[-0.4230013]
人才,[-0.17614418]
故事,[0.17524]
作品,[-0.2693718]
样子,[0.42755765]
里面,[-0.40202585]
总是,[-0.38138658]
感觉,[0.2100912]
一个,[0.06827597]
说话,[0.11020739]
自然,[-0.12145262]
年代,[0.08152533]
非常,[-0.16628231]
的话,[0.02659215]
世纪,[0.06858309]
历史,[-0.46147618]
这里,[-0.09948453]
许多,[0.05148954]
时候,[-0.33324665]
一种,[-0.35181853]
还是,[-0.02927386]
这些,[-0.06899477]
张国荣,[0.1795917]
thanks,[-0.41925538]
Monica,[0.07983901]
哥哥,[-0.46761775]
香港,[0.17871943]
monica,[-0.25752917]
基仔,[-0.0057434]
英文名,[0.24431077]
乐坛,[0.11332177]
首歌,[-0.26629588]
填词,[0.32583755]
影迷,[0.12535779]
歌手,[0.21983828]
这首,[-0.39382967]
签名,[0.46992674]
有钱,[-0.3325656]
经典影视,[-0.21751235]
李克勤,[0.43032292]
棒棒,[0.09486807]
大头鞋,[0.49022812]
地理课,[-0.33826834]
记得,[0.24989511]
劲舞,[0.2659687]
这才,[-0.15563375]
坷垃,[0.11570186]
谭咏麟,[-0.38223493]
奸笑,[-0.28027228]
林夕,[-0.1192042]
陈奕迅,[-0.16285923]
歌路,[0.40414435]
骚有,[-0.13254303]
快歌,[-0.13279222]
多骚,[-0.25500298]
有段,[-0.18754481]
leslie,[-0.27880788]
黎耀辉,[-0.37839538]
荣迷们,[0.47145453]
三栖,[-0.16475165]
聚聚,[0.5047625]
劲歌,[-0.431666]
MV,[-0.47933918]
梁文道,[0.34958047]
时好,[-0.00573578]
何宝荣,[0.41008794]
填词人,[0.01297078]
我要,[0.4008243]
爆口,[0.38078803]
梁朝伟,[0.45753548]
女荣迷,[0.16217835]
快题,[0.42344368]
时有位,[0.26499093]
有个,[0.4806781]
作品,[-0.2674506]
张学友,[-0.02391054]
歌坛,[0.200359]
粤语,[-0.4106481]
趣闻,[-0.24733606]
追悔莫及,[0.3110571]
会唱,[-0.4614509]
故去,[0.3601976]
飞出去,[0.03856279]
歌迷,[0.1956754]
人潮,[-0.11341499]
此曲,[0.31710598]
音乐史,[-0.19747421]
异彩,[0.16557065]
二郎腿,[0.42441565]
地位,[-0.28434646]
起脚,[-0.10030902]
保镖,[0.36210456]
翘着,[-0.17572528]
销魂,[-0.03761716]
亲亲,[0.20311941]
一下头,[0.01144496]
年代,[0.08597135]
鼻祖,[-0.3473526]
突然,[0.43178856]
咖啡馆,[0.20548356]
画着,[0.35097593]
添上,[-0.2535239]
巨星,[-0.42335975]
接班人,[0.3129674]
接力,[-0.02109331]
酒吧,[0.47008666]
倾倒,[0.31518057]
复出,[0.23994407]
性感,[0.38131857]
向前走,[-0.28924277]
急匆匆,[0.15979595]
唯独,[-0.06871703]
名副其实,[0.24171469]
远去,[0.32686916]
里程碑,[0.13257475]
簇拥,[0.13496639]
改成,[-0.2490369]
女生,[0.43731338]
爱人,[0.09271505]
记起,[-0.2170935]
歌曲,[-0.08380552]
抒情,[0.08061367]
哎呀,[-0.11692128]
热潮,[0.3139341]
开心,[0.22215058]
呐喊,[-0.12573226]
主角,[0.03592333]
原谅,[0.03664673]
背影,[0.10436987]
青春,[-0.35360742]
拥挤,[-0.46972603]
谈论,[0.4098493]
饭店,[0.41903436]
演绎,[0.19972542]
业界,[0.04713247]
离去,[-0.47393274]
成为,[0.44348535]
英文,[-0.35281974]
可爱,[-0.15703234]
粤语歌,[0.44462186]
粤语版,[-0.11045409]
害怕,[0.01295498]
记事本,[-0.24827564]
憨笑,[0.05782145]
一个,[0.07152217]
真的,[-0.12544124]
女孩,[-0.43746173]
但是,[-0.28349695]
卑微,[-0.39797366]
那么,[-0.08746123]
一直,[0.08571852]
祝福,[-0.17093748]
没有,[0.45794576]
觉得,[0.23549238]
评论,[-0.32248527]
逗你玩,[0.17728905]
发现,[-0.34732336]
爱情观,[0.29719746]
习惯,[0.06780452]
毕业,[-0.0387545]
掏心,[-0.32505155]
掏肺,[-0.4256924]
国语版,[-0.09756792]
听歌,[0.17127757]
就别,[-0.12038971]
没白过,[0.46860507]
人站,[-0.41661683]
词要,[0.39081407]
他时,[-0.4483282]
当年,[0.44701234]
身强体壮,[-0.21637034]
身边,[0.21539223]
一边,[-0.44169623]
年龄阶段,[-0.4038807]
一文不值,[0.45500126]
也许,[-0.4956997]
以为,[0.42930102]
只爱,[-0.04734912]
绕路,[-0.0976368]
不到,[-0.15843175]
怪怪的,[-0.0064471]
扭捏,[-0.44989443]
自己,[0.46381822]
有生之年,[-0.28893727]
心服口服,[-0.4652646]
年月日,[-0.11277177]
一刻起,[0.39977533]
三心二意,[-0.357171]
妒忌,[-0.39205793]
大大方方,[-0.05274853]
原来,[-0.21466689]
爱着,[-0.09694216]
真心实意,[-0.45115104]
告诉,[-0.4556619]
今天,[0.35539255]
后来,[0.4020785]
潜意识,[-0.35587054]
坐火车,[0.12761252]
初恋,[-0.23693332]
凌乱,[-0.26621187]
看到,[-0.07633458]
璀璨,[0.07528973]
不值钱,[-0.07350379]
谈恋爱,[-0.24319199]
另一半,[0.13807438]
满不在乎,[0.09619468]
剧情,[-0.32578778]
由衷,[-0.22058173]
上位,[0.25880757]
一样,[-0.1893161]
骨髓,[0.30808273]
记着,[0.04620605]
惶恐,[-0.12391128]
那一刻,[-0.44749466]
之后,[-0.24581732]
守护,[0.08656783]
好听,[-0.07617625]
意境,[0.1321933]
越来越少,[-0.14438167]
无条件,[-0.26578593]
换来,[0.07012749]
底线,[0.02744221]
星光,[0.0724486]
增生,[0.46360543]
网易,[0.09214298]
风吹,[0.1470282]
初中,[-0.0419025]
这辈子,[0.26048684]
中途,[0.28226176]
综合征,[-0.37739894]
我怕,[-0.25949293]
住院,[0.3685252]
惊恐,[-0.3271741]
人性,[-0.36930755]
高中,[0.13542663]
试试,[-0.4515434]
大哭,[-0.08665776]
开心,[0.22860141]
因为,[0.14076021]
气质,[-0.0891221]
确诊,[-0.15286347]
分手,[0.3160681]
还是,[-0.02720612]
充实,[0.27118078]
立马,[-0.4150649]
知道,[0.29435965]
一味,[0.21734169]
喜欢,[0.33922952]
怪人,[-0.09876909]
丑八怪,[0.1975971]
十一点半,[0.38211855]
甲乙丙丁,[-0.45880234]
歪门,[-0.4466802]
抄成,[0.13659433]
方会令,[0.49264684]
eason,[0.32546216]
二零一,[0.31872725]
来怪,[0.48989347]
剪刀手,[0.3076233]
不痛不痒,[0.49201322]
最好,[-0.11304185]
薄情,[-0.24205177]
开打,[-0.45144862]
演唱会,[-0.22857179]
矫情,[0.2736132]
隔三差五,[0.33079767]
好几倍,[0.3874876]
人后,[0.19854751]
不伤,[0.08430941]
其实,[0.33024108]
音质,[0.05091398]
赤裸,[0.42235515]
试问,[-0.35896805]
死去活来,[-0.13715945]
售楼,[-0.1116284]
黑漆漆,[-0.02532458]
窝囊,[0.17255096]
哀伤,[0.17590128]
十五日,[0.06274562]
没有,[0.45901814]
干嘛,[0.15415213]
爱德华,[0.36577168]
摸了摸,[-0.1341783]
莫名,[0.46005064]
屏幕,[0.38387814]
望了望,[-0.30126578]
双腿,[0.2848809]
深情,[0.16988654]
短信,[-0.18276109]
辜负,[0.2613226]
乐队,[0.1552274]
洁白,[-0.32462668]
枕头,[-0.068066]
思念,[-0.0819709]
心疼,[-0.23200853]
四处,[0.466355]
屋子里,[0.00936199]
窗外,[0.14644688]
无比,[-0.03660581]
七月,[-0.22500029]
快乐,[-0.4421823]
漂亮,[0.2590187]
懂得,[0.01999732]
心思,[0.16955426]
眼里,[-0.47775966]
干净,[0.28070545]
气氛,[0.2759632]
无论是,[-0.27164796]
故意,[0.3147641]
更新,[0.27502412]
抬头,[0.48942804]
双手,[-0.21866222]
五年,[0.47687596]
痛苦,[-0.32932058]
从来,[0.4237142]
感情,[-0.33486927]
现场,[0.3182666]
不行,[-0.28231788]
反复,[-0.12313444]
手机,[-0.1935196]
大多,[-0.37883916]
后面,[-0.335744]
下午,[0.40367728]
背景,[-0.25873953]
身边,[0.21874118]
哪里,[0.03076877]
总是,[-0.38232136]
找到,[-0.15263362]
性质,[0.04349298]
想到,[0.45957968]
状态,[-0.20891015]
别人,[-0.34688392]
一旦,[0.49438295]
不再,[-0.45856306]
声音,[-0.34457126]
一条,[-0.37329143]
信息,[-0.4505511]
心里,[0.40529534]
相对,[0.33549258]
能够,[0.06936862]
不要,[0.04365369]
一点,[-0.02365623]
完全,[-0.3257032]
应该,[-0.13889152]
生活,[-0.21260376]
那么,[-0.08261671]
一样,[-0.18265228]
只有,[0.48920086]
时候,[-0.32239607]
情况,[0.40621832]
这种,[-0.33681282]
如果,[0.35883117]
开始,[-0.0622278]
这些,[-0.06531911]
出现,[-0.2559713]
一个,[0.06713954]
流泪,[0.5013759]
星星,[0.06608718]
好报,[0.28550723]
备胎,[0.4555178]
十年,[0.16865653]
什么,[0.47445157]
作品,[-0.27352378]
守护,[0.08006864]
好人,[-0.11709248]
百听不厌,[0.33866575]
结婚,[-0.42695206]
关心,[-0.2920947]
五年,[0.4727629]
再也,[0.1141384]
功德圆满,[0.10917959]
方力申,[-0.4155681]
无姓,[0.33876982]
日後難,[-0.05767195]
该操,[-0.01668434]
听歌,[0.17521167]
阿申,[-0.24587414]
我兢兢业,[-0.11919551]
落力,[0.1702946]
細佬,[-0.13308582]
那不关,[0.12610936]
没念记,[0.348592]
虐心,[0.00139323]
不火,[0.05653162]
唱过,[-0.23275669]
膠套,[0.24314025]
可保,[-0.22020781]
忧桑,[0.31694528]
两年,[-0.4709647]
哭醒,[-0.27316156]
唱的歌,[-0.12010355]
为什么,[0.1144056]
亏欠,[0.34763885]
越做越,[0.35236987]
缺德,[-0.30325705]
回不去,[-0.38081908]
病痛,[0.299659]
举个,[0.2727822]
情歌,[0.3586193]
耿耿于怀,[-0.37578416]
鬼脸,[-0.00087804]
念念不忘,[-0.40625536]
友情,[-0.41419283]
相亲,[-0.0607773]
三部曲,[0.2745442]
最远,[0.38582698]
新郎,[-0.18379577]
煎熬,[0.2516434]
不须,[-0.10177597]
惋惜,[-0.22557248]
只是,[0.32620794]
无名,[0.3935406]
好心,[-0.32946458]
好听,[-0.07748204]
怀念,[0.20300716]
女神,[-0.08901229]
相识,[0.43848526]
可笑,[-0.4408925]
分手,[0.31931505]
恋爱,[0.04741577]
三千,[0.0885027]
说来,[0.27446175]
还好,[0.00391658]
所有人,[0.22759111]
老实,[0.09439118]
伤心,[0.08655117]
大街,[-0.30442888]
大笑,[0.03777529]
何必,[0.488631]
认可,[-0.4734726]
分开,[-0.03699756]
夜里,[-0.47071248]
幸福,[-0.33542523]
全世界,[-0.05091231]
可惜,[0.20022194]
好好,[0.10070266]
没有,[0.45655215]
始终,[-0.47019535]
故事,[0.17562321]
走向,[0.37570587]
不得不,[0.25494212]
不想,[0.3298633]
要是,[-0.23101984]
进来,[0.11389678]
真是,[-0.1783083]
总是,[-0.38687733]
不得,[-0.40504035]
听说,[0.18050314]
别人,[-0.34635797]
以为,[0.43626475]
加上,[-0.3237166]
离开,[0.01156437]
终于,[0.05773069]
一年,[0.21928574]
告诉,[-0.45031705]
一起,[-0.36156592]
觉得,[0.23382506]
过去,[0.3551999]
那个,[-0.49707904]
那么,[-0.08409456]
一样,[-0.18666364]
不会,[-0.12401206]
时候,[-0.32904464]
还是,[-0.02946175]
知道,[0.3028011]
现在,[-0.3375228]
不是,[0.19809058]
这个,[0.01124795]
自己,[0.46251747]
喜欢,[0.33952105]
憨笑,[0.05621049]
成就感,[0.09633797]
可爱,[-0.15706791]
屁颠,[0.46064034]
郑融,[0.06815112]
终于,[0.06733063]
开口,[0.34257138]
不要,[0.04638085]
永远,[-0.06110733]
爱心,[-0.06266446]
感觉,[0.20727998]
还是,[-0.02472717]
六千米,[-0.48774868]
背单词,[-0.2372078]
勾勾,[0.49370885]
受够,[0.08968455]
一步,[0.06177104]
淘醉,[-0.3281271]
超多,[-0.21279897]
担夕虑,[-0.37386498]
极图,[0.24943052]
茕茕孑立,[0.02548266]
晨跑,[-0.14027107]
爱答不理,[0.03148257]
不红,[-0.43944764]
卫兰,[-0.11099538]
终结者,[0.04852598]
八千里,[0.0477712]
归期,[-0.27063194]
粤语,[-0.40952602]
翠玉,[0.3793602]
五彩斑斓,[-0.24640036]
不再,[-0.45481345]
振翅,[0.1394238]
首歌,[-0.28779957]
鲸鱼,[-0.33274984]
以前,[0.36842394]
自己,[0.46364424]
鳕鱼,[0.33097476]
踏踏实实,[-0.13556056]
乐此不疲,[-0.01743284]
晚自习,[0.16899715]
不管是谁,[0.2475895]
耐不住,[0.04319279]
别着急,[-0.18788323]
跃出,[-0.32521427]
散漫,[0.21049438]
管住,[0.03746084]
浪子,[-0.3640365]
平复,[0.3140509]
迈开,[0.22882633]
觉得,[0.23897351]
那些,[0.20456873]
高三,[-0.25772205]
那个,[-0.5012566]
聆听,[-0.2893082]
恋人,[0.2070946]
彼岸,[-0.29383454]
没出息,[0.23710035]
打碎,[0.0315166]
海鸥,[0.10260319]
故人,[-0.44080067]
阿拉斯加,[0.28411427]
妄想,[0.19270821]
缺氧,[-0.08718314]
地方,[-0.32308692]
不会,[-0.12495208]
小手,[-0.40568328]
唯独,[-0.07629521]
最爱,[0.3841331]
夜空,[0.03585419]
祝福,[-0.17001694]
好听,[-0.0792006]
眼眶,[0.06870078]
困惑,[-0.3625054]
静静,[0.38317963]
网易,[0.10292829]
终生,[-0.39077]
深海,[0.03301592]
掠过,[0.40592742]
但是,[-0.27084768]
久久,[-0.25223842]
宁静,[0.11641811]
两个,[0.22329982]
高中,[0.13242316]
开心,[0.2192518]
不问,[-0.4294344]
寂寞,[-0.1589587]
起床,[-0.24842061]
瞬间,[0.11366526]
总有,[0.24010848]
你好,[-0.18954161]
景色,[0.0693199]
邓丽欣,[-0.4192779]
太远,[0.22906591]
流泪,[0.50252885]
陈冠希,[-0.40719202]
电影,[0.47924837]
一遍,[0.12791306]
不要,[0.04748483]
这首,[-0.3883146]
根本,[-0.1669008]
适合,[0.13312578]
邓丽君,[0.0314497]
滥情,[-0.17768371]
美颜,[-0.31243423]
穿山越岭,[0.332553]
告白,[0.15314578]
只会来,[-0.37825024]
混剪,[0.05627657]
方力申,[-0.41560334]
妈蛋儿,[-0.2998508]
FM,[-0.05943635]
记到,[0.00544116]
迟行,[-0.41060135]
我先,[0.09359185]
女仔,[-0.23660724]
女歌手,[-0.13366169]
害人害己,[-0.28177878]
负面新闻,[-0.4978717]
粤语,[-0.418096]
牵走,[0.33764556]
看了又看,[-0.07062513]
十米,[-0.15841034]
一天,[0.2558905]
